feature,n_valid,shapiro_stat,shapiro_p_value,is_normal_global_p_ge_0_05,shapiro_q_value_fdr,is_normal_after_fdr_q_ge_0_05
Post1_Morph_Volume_cm3,116,0.14494322752481303,5.714039052117262e-23,False,1.0435741663951566e-21,False
Post1_Morph_ApproximateVolume_cm3,116,0.1452368821954032,5.757650573214574e-23,False,1.0435741663951566e-21,False
Post1_Morph_voxelsCounting_vx,116,0.14523688219540354,5.757650573214657e-23,False,1.0435741663951566e-21,False
Post1_Morph_SurfaceArea_cm2,116,0.2769345016012763,2.1808713633883226e-21,False,1.916523319341253e-20,False
Post1_Morph_SurfaceToVolumeRatio_cm,116,0.9657969856940625,0.004660174669748174,False,0.006528747121869422,False
Post1_Morph_Compacity,116,0.7498111092693809,8.936219687920027e-13,False,2.8794485661075647e-12,False
Post1_Morph_Compactness1,116,0.9384855889666756,4.563401075061932e-05,False,7.476758823547798e-05,False
Post1_Morph_Compactness2,116,0.9748275625551293,0.027778376641116324,False,0.03502490967792928,False
Post1_Morph_SphericalDisproportion,116,0.7901557349767543,1.3984032511822378e-11,False,3.97585238081239e-11,False
Post1_Morph_Sphericity,116,0.9174343961857718,2.428111863687892e-06,False,4.241882171502943e-06,False
Post1_Morph_Asphericity,116,0.7901557349767547,1.3984032511822887e-11,False,3.97585238081239e-11,False
Post1_Morph_MaxIntensityCoor_RoiCentroidCoor_Dist_cm,116,0.71627642062977,1.1384176659925433e-13,False,4.026111257778507e-13,False
Post1_Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,116,0.9816222864977783,0.11296246249223683,True,0.1320932021078576,True
Post1_Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,116,0.9706124144337899,0.01188796451130439,False,0.015670498673992152,False
Post1_Morph_CentreOfMassShift_mm,116,0.7114686745874002,8.594155147801163e-14,False,3.0769197442744905e-13,False
Post1_Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,116,0.7050985207628697,5.95142957079405e-14,False,2.2709402309608874e-13,False
Post1_Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,116,0.7072560515999282,6.73589020647706e-14,False,2.504369435741471e-13,False
Post1_Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm,116,0.6292846880584715,1.1000109577681032e-15,False,4.907741196196152e-15,False
Post1_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,116,0.9667342972163767,0.0055754495537453114,False,0.007699430336124477,False
Post1_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,116,0.9540296705940126,0.0005544786837090318,False,0.0008374938451855169,False
Post1_Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm,116,0.6844859975001552,1.8812736490187366e-14,False,7.274258109539115e-14,False
Post1_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,116,0.7806894726630775,7.114013730102524e-12,False,2.149024980968471e-11,False
Post1_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,116,0.7416871855038443,5.333575700112708e-13,False,1.7576556284462333e-12,False
Post1_Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,116,0.8169308454053413,1.0652383853156468e-10,False,2.914331431523939e-10,False
Post1_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,116,0.8542761596620163,2.58806667772874e-09,False,6.202804434225906e-09,False
Post1_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,116,0.8397756607895671,7.084394936347909e-10,False,1.8677041195826305e-09,False
Post1_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,116,0.784137758967216,9.078587973023555e-12,False,2.714217022862712e-11,False
Post1_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,116,0.829365730088444,2.926830291607931e-10,False,7.859081338576851e-10,False
Post1_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,116,0.8407914357876517,7.737897889564176e-10,False,2.00356284640501e-09,False
