Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
SVM_RBF,0.7632990974167445,0.12355572817036577,0.7442908653846153,0.816849522055324,0.038868281268048345,0.7815983708857402,0.6700136904252588,0.054337828017875456,0.6810344827586207,0.6993137254901961,0.0398197485088766,0.6802884615384616,0.7423737373737374,0.2185935602369932,0.7213114754098361,0.7152941176470589,0.2053134998435151,0.6875,0.6667743067743068,0.09498059017343705,0.704,0.6833333333333332,0.22879178091082222,0.6730769230769231,5.6,5.6,2.33238075793812,4,4.0,10
SVM_Linear,0.7588632119514472,0.0970100834951255,0.7373798076923077,0.8075531273577907,0.03638847690654323,0.7863657245492927,0.6575026382590342,0.008234895585539071,0.6551724137931034,0.6844444444444444,0.05396753833700491,0.6568509615384616,0.7293506493506493,0.188856087246343,0.7068965517241379,0.6799999999999999,0.20558297561226146,0.640625,0.6488522288522288,0.05910423361353205,0.6721311475409836,0.6888888888888889,0.19436506316151,0.6730769230769231,5.6,5.6,2.33238075793812,4,4.0,10
LogisticRegression,0.7490701836290071,0.0988509041618339,0.73046875,0.7959318654977745,0.05311804539422654,0.7813376254253497,0.6353393609233431,0.07881280154631684,0.6551724137931034,0.6673692810457517,0.029984421461011643,0.6514423076923077,0.678888888888889,0.18359913391764313,0.6875,0.7152941176470589,0.2053134998435151,0.6875,0.6451382416899658,0.11210979904818519,0.6875,0.6194444444444445,0.20555555555555557,0.6153846153846154,5.6,5.6,2.33238075793812,4,4.0,10
ExtraTrees,0.7418588546529723,0.07549409153967622,0.7244591346153846,0.8187874080887421,0.038606193679458015,0.7819703291200711,0.6284428091992051,0.0751832679759874,0.646551724137931,0.6442857142857144,0.04760200533543934,0.6508413461538461,0.7138347763347763,0.2370013598040601,0.7090909090909091,0.5933333333333333,0.17400278847191367,0.609375,0.5942124542124542,0.14511050846871387,0.6554621848739496,0.6952380952380952,0.19854598697611212,0.6923076923076923,5.6,5.6,2.33238075793812,4,4.0,10
LightGBM,0.7190787426081544,0.06473046570754114,0.6878004807692308,0.7990350864752902,0.032939387864833775,0.7690023286416217,0.6452687221319034,0.10175662956711941,0.6724137931034483,0.6540756302521007,0.07522301282017166,0.6724759615384616,0.6642683632157317,0.1984125060870909,0.7166666666666667,0.6486274509803921,0.15282247781994657,0.671875,0.6308333333333334,0.15819292019556375,0.6935483870967742,0.6595238095238095,0.14033038797016092,0.6730769230769231,5.6,5.6,2.33238075793812,4,4.0,10
RandomForest,0.7125217864923747,0.1094127543556425,0.689453125,0.8056586069052425,0.04673442345394635,0.7614528706989903,0.6361351168915128,0.08639133529249642,0.6551724137931034,0.6476680672268907,0.05443006644735432,0.6568509615384616,0.676173957621326,0.20046096073751518,0.7068965517241379,0.6250980392156862,0.1601345070913807,0.640625,0.6152380952380951,0.14422833999931123,0.6721311475409836,0.6702380952380953,0.1633475243345403,0.6730769230769231,5.6,5.6,2.33238075793812,4,4.0,10
NaiveBayes,0.7048692810457516,0.082593434508938,0.6944110576923077,0.7228718725293166,0.16561201535591127,0.7266501523596146,0.6382129241417339,0.050335459472069584,0.646551724137931,0.6467577030812325,0.020272361915069263,0.6544471153846154,0.7016666666666667,0.18976593769987046,0.7254901960784313,0.5780392156862744,0.18009523731102545,0.578125,0.5938556487522005,0.12241116765493676,0.6434782608695652,0.7154761904761905,0.18433212436678031,0.7307692307692307,5.6,5.6,2.33238075793812,4,4.0,10
GradientBoosting,0.700296451914099,0.13823894399278885,0.6618088942307692,0.7573374918706988,0.059726510178252805,0.7055754086680992,0.5916317275605374,0.07827921067029234,0.6120689655172413,0.6232749766573296,0.05634668656086504,0.6123798076923077,0.6311779448621555,0.1666457936314232,0.6610169491525424,0.6564705882352941,0.22401186325481232,0.609375,0.5972239791974137,0.10991653514054506,0.6341463414634146,0.5900793650793651,0.18052546408936687,0.6153846153846154,5.6,5.6,2.33238075793812,4,4.0,10
KNN,0.6805217086834734,0.09360504669810038,0.6894531249999999,0.7651586300694767,0.034268642002737486,0.7510674767219122,0.6325632469125239,0.10645167736230718,0.646551724137931,0.6487301587301587,0.084404908542749,0.6490384615384616,0.69356591121297,0.23716179923289293,0.7017543859649122,0.6133333333333333,0.1766813556166292,0.625,0.607563025210084,0.1555016983625272,0.6611570247933884,0.684126984126984,0.17862609392552634,0.6730769230769231,5.6,5.6,2.33238075793812,4,4.0,10
XGBoost,0.6657282913165267,0.13194360181368092,0.6256009615384616,0.7178609184623025,0.04365910353049269,0.6868640140397866,0.5892002509911298,0.11259965747146719,0.5948275862068966,0.6145238095238096,0.09863401048798626,0.5913461538461539,0.5912785752259436,0.133747959572791,0.6349206349206349,0.6599999999999999,0.3017457854405623,0.625,0.5762703962703963,0.1760151204870306,0.6299212598425197,0.569047619047619,0.1246713997832314,0.5576923076923077,5.6,5.6,2.33238075793812,4,4.0,10
