Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
SVM_RBF,0.7985230868723692,0.0776298598781189,0.7228125,0.8355788688644022,0.1053816907526887,0.795871206733347,0.6833195789717529,0.1184101348475126,0.6842105263157895,0.7068234981392876,0.1053646572710475,0.6728125,0.7310101010101011,0.1759860351937215,0.7,0.8030409356725146,0.1566895307354592,0.765625,0.732899984290418,0.085940852574938,0.7313432835820896,0.6106060606060606,0.2760571133731088,0.58,12.8,12.8,5.6000000000000005,6,16.0,18
SVM_Linear,0.7900402751598924,0.0978273368439209,0.72453125,0.8308542784285564,0.1250264138137893,0.7698655167050834,0.6850511807033546,0.0748473444028697,0.6842105263157895,0.7001568314726209,0.0849842374012112,0.6815625000000001,0.7252380952380951,0.1571544007304098,0.7258064516129032,0.7230409356725146,0.2250292397660818,0.703125,0.6952485952323795,0.1261018849711927,0.7142857142857143,0.6772727272727272,0.1865298593516653,0.66,12.8,12.8,5.6000000000000005,6,16.0,18
ExtraTrees,0.7669075926731429,0.1304246562291298,0.715625,0.8459882502818967,0.1158934061016557,0.7851444514580088,0.71340977862717,0.1096798281580431,0.7105263157894737,0.7188216754006227,0.1188990257165473,0.7159375,0.7685314685314686,0.0958878145057898,0.7818181818181819,0.6859117490696438,0.1913567699256922,0.671875,0.7124844720496895,0.1294127960130774,0.7226890756302521,0.7517316017316018,0.1308111649584799,0.76,12.8,12.8,5.6000000000000005,6,16.0,18
LogisticRegression,0.7639413961902,0.0860632564940052,0.7053125,0.7930262170372855,0.1359392616198595,0.7396306756849418,0.6607957260131173,0.0935019675235942,0.6578947368421053,0.6832270069112175,0.1032924283080606,0.6603125000000001,0.7224908424908424,0.1498876034150338,0.7192982456140351,0.672514619883041,0.23371804308179,0.640625,0.6659458188869954,0.1228549406189536,0.6776859504132231,0.693939393939394,0.1731918261113158,0.68,12.8,12.8,5.6000000000000005,6,16.0,18
NaiveBayes,0.7593546308378845,0.1471958081663101,0.64140625,0.7601285490712835,0.2088962740888431,0.6536023331353399,0.6172190128711867,0.1266268941853891,0.6228070175438597,0.6172341839447102,0.1382031310137272,0.5896875,0.6396217817270449,0.1987401634282657,0.6179775280898876,0.8746198830409357,0.1212169972064587,0.859375,0.7116374245309778,0.0963525011693579,0.7189542483660131,0.3598484848484848,0.3559155087982569,0.32,12.8,12.8,5.6000000000000005,6,16.0,18
RandomForest,0.7330652963906552,0.0977529501014109,0.7028124999999998,0.7810833375809718,0.1115895639412601,0.7382427968191465,0.6840478362217493,0.0749039761979531,0.6842105263157895,0.6972307663097137,0.0805884502989818,0.6815625000000001,0.7177045177045176,0.1379685996638726,0.7258064516129032,0.7192450824029771,0.1570596741248238,0.703125,0.7039174022011551,0.1005885060911382,0.7142857142857143,0.6752164502164502,0.1175607660877179,0.66,12.8,12.8,5.6000000000000005,6,16.0,18
GradientBoosting,0.7304971910952773,0.0933843481345435,0.6482812500000001,0.7784791242176547,0.1407837997636136,0.7349816387858045,0.588205996901649,0.0258198730866787,0.5877192982456141,0.6060625047467152,0.0456320426542471,0.578125,0.6458980785296575,0.1444833363357374,0.6268656716417911,0.6876661350345561,0.1849147626131677,0.65625,0.6339987900786448,0.0583177072721774,0.6412213740458015,0.5244588744588745,0.2282637638141008,0.5,12.8,12.8,5.6000000000000005,6,16.0,18
XGBoost,0.7198969070978641,0.1004951734803418,0.665,0.8077786274385502,0.0819470586739379,0.7662845143294559,0.6177054829228742,0.0695051475338571,0.6140350877192983,0.6288296498822815,0.0828209463865864,0.6059375,0.6638994991936168,0.121236603875299,0.6515151515151515,0.7104731525784157,0.1831787823115054,0.671875,0.6590480172001911,0.076998640265375,0.6615384615384615,0.5471861471861472,0.193870533152268,0.54,12.8,12.8,5.6000000000000005,6,16.0,18
KNN,0.7191611144481959,0.133508116491609,0.651875,0.7804154851843639,0.1149542392829765,0.7417099062955729,0.5861616644225339,0.0738215070605896,0.5877192982456141,0.6087174375332269,0.1084158726856376,0.5803125,0.6452991452991453,0.1844451573538815,0.6307692307692307,0.6697076023391813,0.2319632937899444,0.640625,0.6208297755883964,0.1073713488475622,0.6356589147286822,0.5477272727272727,0.2562756851782674,0.52,12.8,12.8,5.6000000000000005,6,16.0,18
LightGBM,0.7148996343015482,0.0789529821553315,0.6703125,0.7924003985238376,0.0930866554533335,0.6954111951556375,0.6177054829228742,0.0695051475338571,0.6140350877192983,0.6313296498822816,0.0756721350436839,0.6125,0.673015873015873,0.1160359802063305,0.6666666666666666,0.6571398192450824,0.2186942114453706,0.625,0.6347132833066336,0.1037029481340268,0.6451612903225806,0.6055194805194806,0.1743962913970004,0.6,12.8,12.8,5.6000000000000005,6,16.0,18
