Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
SVM_RBF,0.7523062558356676,0.1849647835403156,0.658653846153846,0.8346301804775091,0.1332763417469493,0.7080020743693619,0.5680746888755788,0.1438788888200367,0.603448275862069,0.5977941176470589,0.0819406567002654,0.5865384615384616,0.5874065394828619,0.1695051864279652,0.6153846153846154,0.7705882352941177,0.1845222016630367,0.75,0.6319887955182073,0.1367465780356291,0.676056338028169,0.425,0.1841731606027864,0.4230769230769231,15.2,15.2,2.4,12,14.0,18
SVM_Linear,0.7306178026766261,0.1505900185328672,0.6914062499999999,0.7542981872270803,0.1349465391299994,0.7260480698154287,0.6014080222089121,0.0974482190176741,0.6206896551724138,0.619967320261438,0.080776249147984,0.6057692307692308,0.5963853367433931,0.1466025624054832,0.631578947368421,0.7788235294117647,0.16957508467508,0.75,0.6505882352941177,0.1135522683483638,0.6857142857142857,0.4611111111111111,0.0777777777777777,0.4615384615384615,15.2,15.2,2.4,12,14.0,18
KNN,0.7272047152194212,0.1771482217571386,0.6721754807692307,0.8073881619894057,0.1307051186886671,0.7332849005797802,0.5954013481265983,0.0757820507350217,0.6120689655172413,0.5987044817927171,0.0581445912692499,0.5889423076923077,0.5807056277056277,0.1300912112464458,0.611764705882353,0.8176470588235294,0.1768623103337989,0.8125,0.654720133667502,0.1127490282700664,0.697986577181208,0.3797619047619047,0.1279083430339361,0.3653846153846153,15.2,15.2,2.4,12,14.0,18
LogisticRegression,0.7167841581076876,0.1562032096770755,0.689002403846154,0.7376520984374524,0.1546087509382462,0.7246742300563318,0.627951284903454,0.1482438614514802,0.6379310344827587,0.6483426704014938,0.1593794732706207,0.6340144230769231,0.6290559732664995,0.1579183425972193,0.671875,0.7117647058823529,0.2204116940611199,0.671875,0.6449764195434824,0.1419865470711388,0.671875,0.5849206349206348,0.1291384713088352,0.5961538461538461,15.2,15.2,2.4,12,14.0,18
RandomForest,0.6911647992530345,0.0838487143912856,0.6829927884615385,0.7574166741262035,0.0491825730566672,0.739382576729133,0.6225839726952074,0.0684472475858673,0.6379310344827587,0.6271615312791783,0.059295680817868,0.6358173076923077,0.6314020344980098,0.1507469241009537,0.6774193548387096,0.6368627450980392,0.1406876067437092,0.65625,0.6146531730971958,0.1248835509862534,0.6666666666666666,0.6174603174603176,0.0735402152927642,0.6153846153846154,15.2,15.2,2.4,12,14.0,18
ExtraTrees,0.6883730158730159,0.1019396893995718,0.6703725961538461,0.760002681164568,0.0944406905666978,0.752630597672765,0.5974791553768195,0.0599390811037371,0.603448275862069,0.6208333333333333,0.0696672703454962,0.5973557692307692,0.6064102564102564,0.1250805131895059,0.6363636363636364,0.7,0.1989592297092678,0.65625,0.6196916533758638,0.0920654794316581,0.6461538461538462,0.5416666666666666,0.0633430791721743,0.5384615384615384,15.2,15.2,2.4,12,14.0,18
GradientBoosting,0.68109477124183,0.1074680991166085,0.6574519230769231,0.7044209262588417,0.15721629020755,0.7092058032851047,0.5965479212420257,0.122966766245933,0.6120689655172413,0.6243347338935574,0.1087807110712282,0.6051682692307692,0.607483660130719,0.1678119180747355,0.6417910447761194,0.7117647058823529,0.2006908483439056,0.671875,0.6243884220354808,0.1336973404254947,0.6564885496183206,0.5369047619047619,0.1354425014602656,0.5384615384615384,15.2,15.2,2.4,12,14.0,18
XGBoost,0.680083255524432,0.0586939624990463,0.6736778846153847,0.6961549766286517,0.1481493364963441,0.7001994507019278,0.5911867887396253,0.0828448583823383,0.6120689655172413,0.6197712418300653,0.0632874166635827,0.6051682692307692,0.6095068330362449,0.1551807588683175,0.6417910447761194,0.7117647058823529,0.2006908483439056,0.671875,0.619858469703671,0.1096610092705284,0.6564885496183206,0.5277777777777778,0.1337954953199144,0.5384615384615384,15.2,15.2,2.4,12,14.0,18
NaiveBayes,0.673897447868036,0.1317907495607501,0.6448317307692307,0.7109530928843674,0.1020088964577846,0.6902902773884221,0.5884986166966145,0.0611587086713002,0.5948275862068966,0.5854808590102707,0.076440370750243,0.5715144230769231,0.5681623931623931,0.1108951967004184,0.6,0.8058823529411765,0.1700803799388348,0.796875,0.6486257928118393,0.0991102544240566,0.6845637583892618,0.365079365079365,0.0992539568308792,0.3461538461538461,15.2,15.2,2.4,12,14.0,18
LightGBM,0.6503824307500778,0.0862367003751264,0.6524939903846154,0.6668193233347268,0.17328740635859,0.6855486513907527,0.571042373767624,0.0923227196460155,0.5948275862068966,0.583482726423903,0.0594927503596201,0.5895432692307692,0.5901754385964912,0.1766653600188617,0.6307692307692307,0.6415686274509803,0.10088725954645,0.640625,0.5929710902124696,0.1334825219284631,0.6356589147286822,0.5253968253968254,0.1100172917534187,0.5384615384615384,15.2,15.2,2.4,12,14.0,18
