Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC,Kappa
1,89,24,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",LogisticRegression,0.7361111111111112,0.6666666666666666,0.6666666666666666,0.7488481211197929,0.6111111111111112,0.9166666666666666,0.7333333333333333,0.4166666666666667,0.6965263157894737,0.33333333333333337
1,89,24,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",SVM_RBF,0.7430555555555556,0.7083333333333334,0.7083333333333334,0.7907598858256752,0.631578947368421,1.0,0.7741935483870968,0.4166666666666667,0.7076117216117216,0.41666666666666663
1,89,24,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",SVM_Linear,0.7569444444444444,0.6666666666666666,0.6666666666666666,0.7877433024491848,0.6,1.0,0.75,0.3333333333333333,0.70500826446281,0.33333333333333337
1,89,24,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",RandomForest,0.7569444444444444,0.75,0.75,0.7815872723767461,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.6666666666666666,0.7735457875457875,0.5
1,89,24,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",GradientBoosting,0.5625,0.5416666666666666,0.5416666666666666,0.5218342870722902,0.5333333333333333,0.6666666666666666,0.5925925925925926,0.4166666666666667,0.7112747252747252,0.08333333333333337
1,89,24,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",ExtraTrees,0.6736111111111112,0.5833333333333334,0.5833333333333334,0.690217415381889,0.5625,0.75,0.6428571428571429,0.4166666666666667,0.7222637362637362,0.16666666666666663
1,89,24,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",KNN,0.5972222222222222,0.625,0.625,0.6806710783533034,0.6,0.75,0.6666666666666666,0.5,0.6783076923076923,0.25
1,89,24,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",NaiveBayes,0.6875,0.5416666666666666,0.5416666666666666,0.7070643408878703,0.5217391304347826,1.0,0.6857142857142857,0.08333333333333333,0.6347603305785123,0.08333333333333337
1,89,24,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",XGBoost,0.6319444444444445,0.5833333333333334,0.5833333333333334,0.6626632497762529,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7918608058608058,0.16666666666666663
1,89,24,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",LightGBM,0.6597222222222222,0.5833333333333334,0.5833333333333333,0.6573357885664388,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5,0.6892967032967033,0.16666666666666663
2,89,24,18,18,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",LogisticRegression,0.65,0.5416666666666666,0.5642857142857143,0.6122588522588522,0.4666666666666667,0.7,0.56,0.42857142857142855,0.7059583333333334,0.12
2,89,24,18,18,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",SVM_RBF,0.6285714285714286,0.5416666666666666,0.6071428571428571,0.6164310251152356,0.47619047619047616,1.0,0.6451612903225806,0.21428571428571427,0.7395757575757576,0.18518518518518523
2,89,24,18,18,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",SVM_Linear,0.6857142857142857,0.5,0.5571428571428572,0.5768223443223444,0.45,0.9,0.6,0.21428571428571427,0.785030303030303,0.09999999999999987
2,89,24,18,18,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",RandomForest,0.6357142857142857,0.5416666666666666,0.5785714285714286,0.5257418020575915,0.47058823529411764,0.8,0.5925925925925926,0.35714285714285715,0.8001818181818181,0.1428571428571428
2,89,24,18,18,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",GradientBoosting,0.4928571428571428,0.4166666666666667,0.45714285714285713,0.5144954462985154,0.3888888888888889,0.7,0.5,0.21428571428571427,0.7554375,-0.07692307692307687
2,89,24,18,18,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",ExtraTrees,0.6071428571428572,0.5,0.5571428571428572,0.5023622935035978,0.45,0.9,0.6,0.21428571428571427,0.7471821862348178,0.09999999999999987
2,89,24,18,18,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",KNN,0.8142857142857143,0.5,0.5571428571428572,0.7339160839160839,0.45,0.9,0.6,0.21428571428571427,0.7840833333333334,0.09999999999999987
2,89,24,18,18,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",NaiveBayes,0.7142857142857142,0.4583333333333333,0.5214285714285715,0.6874558284852403,0.42857142857142855,0.9,0.5806451612903226,0.14285714285714285,0.6601376518218622,0.03703703703703709
2,89,24,18,18,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",XGBoost,0.45,0.3333333333333333,0.35714285714285715,0.516130166927044,0.3125,0.5,0.38461538461538464,0.21428571428571427,0.7143232323232322,-0.26315789473684204
2,89,24,18,18,auto,auto,mrmr_then_elasticnet_no_corr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",LightGBM,0.4821428571428571,0.5,0.4714285714285714,0.4995369551329304,0.375,0.3,0.3333333333333333,0.6428571428571429,0.7714736842105262,-0.05882352941176472
3,96,17,4,4,auto,auto,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P20', 'P24', 'P32', 'P45', 'P47', 'P49', 'P7']",LogisticRegression,0.8055555555555556,0.8235294117647058,0.8194444444444444,0.8491181657848323,0.8,0.8888888888888888,0.8421052631578947,0.75,0.7102857142857143,0.6433566433566433
