feature,n_valid,mean_benign,mean_malignant,median_benign,median_malignant,shapiro_p_benign,shapiro_p_malignant,normal_in_both_classes,correlation_method,correlation_coefficient,correlation_p_value,class_difference_test,class_difference_stat,class_difference_p_value,cohen_d_malignant_minus_benign,correlation_q_value_fdr,class_difference_q_value_fdr
Pre_Morph_Compacity,114,15.725971691799998,17.68138785890625,15.726982465,16.585598315,0.0004486820754049963,2.3721822041379936e-09,False,Spearman,0.33520622998652283,0.00026672507671945625,Mann_Whitney_U,976.0,0.00037023968271058345,0.6278485648416988,0.009668784031080289,0.01342118849825865
Pre_Morph_Compactness1,114,0.03633255354,0.032983710874999995,0.035873995000000006,0.034016855,0.06092036468666679,0.00033574760696588305,False,Spearman,-0.33520622998652283,0.00026672507671945625,Mann_Whitney_U,2224.0,0.00037023968271058345,-0.7061069632213604,0.009668784031080289,0.01342118849825865
Pre_Morph_Compactness2,114,0.47460927444000006,0.396167613390625,0.4572585355,0.4111410155,0.08330041721178028,0.06660176333737046,True,Pearson_point_biserial_equivalent,-0.339738010058605,0.00021725623082914975,Welch_t_test,3.868444484862775,0.00018645124558544932,-0.7215434668614537,0.009668784031080289,0.01342118849825865
Pre_Morph_SphericalDisproportion,114,1.2960647178599998,1.397361020296875,1.298014273,1.344837914,0.001356424923896451,1.4224792956642217e-08,False,Spearman,0.33520622998652283,0.00026672507671945625,Mann_Whitney_U,976.0,0.00037023968271058345,0.6449060749310773,0.009668784031080289,0.01342118849825865
Pre_Morph_Sphericity,114,0.7759094775800002,0.72620307875,0.7704076195,0.743584215,0.0387696991581766,4.282360505026885e-05,False,Spearman,-0.33520622998652283,0.00026672507671945625,Mann_Whitney_U,2224.0,0.00037023968271058345,-0.6974501184417788,0.009668784031080289,0.01342118849825865
Pre_Morph_Asphericity,114,0.29606471786,0.39736102029687503,0.298014273,0.34483791399999997,0.0013564249238965144,1.422479295664258e-08,False,Spearman,0.33520622998652283,0.00026672507671945625,Mann_Whitney_U,976.0,0.00037023968271058345,0.6449060749310768,0.009668784031080289,0.01342118849825865
T2_Morph_Compacity,114,15.725971691799998,17.68138785890625,15.726982465,16.585598315,0.0004486820754049963,2.3721822041379936e-09,False,Spearman,0.33520622998652283,0.00026672507671945625,Mann_Whitney_U,976.0,0.00037023968271058345,0.6278485648416988,0.009668784031080289,0.01342118849825865
T2_Morph_Compactness1,114,0.03633255354,0.032983710874999995,0.035873995000000006,0.034016855,0.06092036468666679,0.00033574760696588305,False,Spearman,-0.33520622998652283,0.00026672507671945625,Mann_Whitney_U,2224.0,0.00037023968271058345,-0.7061069632213604,0.009668784031080289,0.01342118849825865
T2_Morph_Compactness2,114,0.47460927444000006,0.396167613390625,0.4572585355,0.4111410155,0.08330041721178028,0.06660176333737046,True,Pearson_point_biserial_equivalent,-0.339738010058605,0.00021725623082914975,Welch_t_test,3.868444484862775,0.00018645124558544932,-0.7215434668614537,0.009668784031080289,0.01342118849825865
T2_Morph_SphericalDisproportion,114,1.2960647178599998,1.397361020296875,1.298014273,1.344837914,0.001356424923896451,1.4224792956642217e-08,False,Spearman,0.33520622998652283,0.00026672507671945625,Mann_Whitney_U,976.0,0.00037023968271058345,0.6449060749310773,0.009668784031080289,0.01342118849825865
