Fold,Feature_Rank_in_Fold,Feature_Name
1,1,Post2_IH_MinimumHistogramGradientGreyLevel_Intensity
1,2,T2_GLRLM_LongRunHighGreyLevelEmphasis
1,3,T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
1,4,Post2_IB_MeanIntensity
1,5,T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
1,6,Post2_IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity
1,7,T2_IH_IntensityHistogramRobustMeanAbsoluteDeviation_Intensity
1,8,Post2_IH_IntensityHistogramMode_Intensity
1,9,Post2_Morph_Compacity
1,10,Post2_IH_AreaUnderCurveCIVH_Intensity
1,11,T2_IH_IntensityHistogram50thPercentile
1,12,Post2_Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist
1,13,Post2_IH_IntensityHistogramMinimumGreyLevel_Intensity
1,14,T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
2,1,Post2_IH_IntensityHistogram10thPercentile
2,2,Post2_Morph_Compacity
2,3,T2_Morph_Compacity
2,4,Post2_IH_MinimumHistogramGradientGreyLevel_Intensity
2,5,T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
2,6,Post2_NGTDM_Complexity
2,7,T2_IB_IntensityBasedCoefficientOfVariation
2,8,Post2_Morph_SurfaceArea_cm2
2,9,T2_IB_MedianIntensity
2,10,T2_GLCM_NormalisedInverseDifference
2,11,Post2_Morph_SphericalDisproportion
2,12,Post2_IH_IntensityHistogram50thPercentile
2,13,T2_GLRLM_LongRunHighGreyLevelEmphasis
2,14,T2_Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm
3,1,Post2_GLSZM_SmallZoneEmphasis
3,2,Post2_IH_IntensityHistogramMode_Intensity
3,3,Post2_GLSZM_GreyLevelVariance
3,4,Post2_IH_IntensityHistogram25thPercentile
3,5,T2_GLSZM_GreyLevelNonUniformity
3,6,T2_IH_IntensityHistogramMode_Intensity
3,7,Post2_IH_MinimumHistogramGradientGreyLevel_Intensity
3,8,T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
3,9,Post2_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
3,10,T2_IB_MinimumIntensity
3,11,Post2_GLSZM_LargeZoneEmphasis
3,12,T2_GLCM_DifferenceEntropy
3,13,Post2_Morph_SphericalDisproportion
3,14,Post2_IB_IntensitySkewness
4,1,Post2_IB_50thIntensityPercentile
4,2,T2_IH_IntensityHistogramRobustMeanAbsoluteDeviation_Intensity
4,3,Post2_GLCM_Correlation
4,4,T2_IB_MinimumIntensity
4,5,Post2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
4,6,T2_GLRLM_LongRunHighGreyLevelEmphasis
4,7,Post2_Morph_Compacity
4,8,Post2_IH_IntensityHistogramMode_Intensity
4,9,T2_Morph_Compacity
4,10,T2_GLCM_ClusterTendency
4,11,T2_GLRLM_LongRunsEmphasis
4,12,T2_GLSZM_SmallZoneLowGreyLevelEmphasis
4,13,Post2_IB_MedianIntensity
4,14,T2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
5,1,T2_GLRLM_LongRunHighGreyLevelEmphasis
5,2,Post2_Morph_Compacity
5,3,Post2_IH_IntensityHistogram50thPercentile
5,4,T2_Morph_Compacity
5,5,Post2_IH_MinimumHistogramGradientGreyLevel_Intensity
5,6,T2_GLCM_NormalisedInverseDifference
5,7,Post2_Morph_Asphericity
5,8,T2_IB_50thIntensityPercentile
5,9,Post2_IH_IntensityHistogramMedian_Intensity
5,10,T2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
5,11,Post2_Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm
5,12,Post2_GLSZM_GreyLevelNonUniformity
5,13,T2_GLSZM_ZoneSizeVariance
5,14,Post2_IH_IntensityHistogramMode_Intensity
