Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful
XGBoost,0.7710086980920313,0.07446261644531593,0.7428994082840238,0.7428994082840237,0.7441741544305647,0.8223888782494276,0.025859013566415952,0.7859790921604204,0.7004438930245381,0.13564087418736706,0.6752136752136753,0.6990530303030302,0.13283263953756885,0.6711538461538462,0.72,0.07483314773547886,0.7076923076923077,0.742550505050505,0.19600108250837456,0.7076923076923077,0.720557804768331,0.12812236202695038,0.7076923076923077,0.6555555555555557,0.1429840705968481,0.6346153846153846,0.38876799340778195,0.24883920124317882,0.3423076923076923,0.20858079540285712,8.4,8.4,3.8781438859330635,4,6.0,14,0.6246275587539688,0.8562598892405062,0.6297381999290228,0.9037942017906548,0.5759939393939394,0.7686710677382318,0.5716643256707794,0.7678494819676116,0.5106274424663482,0.8571931589537221,0.5781163194444444,0.8367622724765581,0.5739130434782609,0.8053841530602022,0.4782361660079052,0.7857142857142857,0.14072354463305473,0.5271452983551539,0.1599119711464229,0.26083201753228114,2000,2000
KNN,0.7552202581369247,0.10237985645294084,0.7103550295857989,0.7103550295857988,0.7172912557527941,0.8236075798017934,0.04724649368391902,0.8002707387430553,0.726820145207242,0.06647679238219088,0.717948717948718,0.7433712121212122,0.0803138492489657,0.7230769230769232,0.8,0.11439589045541113,0.7857142857142857,0.7089646464646464,0.20423111524406187,0.676923076923077,0.7194771241830065,0.07992734536690273,0.7272727272727273,0.7777777777777778,0.15713484026367722,0.7692307692307693,0.451827479267502,0.12976939847740554,0.4385633270321361,0.22094554738154176,8.4,8.4,3.8781438859330635,4,6.0,14,0.567151692793613,0.8301083312950961,0.623518203437686,0.9091126391133653,0.6086956521739131,0.8163484748738203,0.6142632635547247,0.8217807368339436,0.5945256480970769,0.9152602052995942,0.5079304029304029,0.8088235294117647,0.5686222910216718,0.8333333333333334,0.6304347826086957,0.9,0.21862078431910825,0.6252896542856278,0.1719055858950036,0.27326046682017907,2000,2000
RandomForest,0.748303872053872,0.12201027579691207,0.7307692307692307,0.7307692307692307,0.7347505296223245,0.8150784523397064,0.06252775465608001,0.7896605739328983,0.7070692031982354,0.12801451729740118,0.6837606837606838,0.7082323232323231,0.12837211683252425,0.6826923076923077,0.7422829801777171,0.08931462515182574,0.7258064516129032,0.7186868686868687,0.20161520325777774,0.6923076923076923,0.7163575605680869,0.12775947611231206,0.7086614173228346,0.6977777777777778,0.15938152068480982,0.6730769230769231,0.4023245754218244,0.23947654435039772,0.3632887189292543,0.20907446749505218,8.4,8.4,3.8781438859330635,4,6.0,14,0.5817097422596145,0.8462778733787792,0.6151286466915792,0.9033169468601199,0.5714285714285714,0.7786275184582655,0.5730525386864785,0.7776263696982874,0.5454545454545454,0.8625061274509804,0.5157623839009289,0.8333333333333334,0.5585369022869023,0.8112032085561496,0.5416495901639344,0.8043478260869565,0.14588704421957416,0.5518484563209655,0.16502849470545258,0.26222386658187946,2000,2000
SVM_Linear,0.735969416386083,0.08678617871457381,0.6955621301775149,0.6955621301775148,0.6913214990138067,0.7741034789186528,0.052577585697975084,0.741847578405743,0.6691774653064975,0.13810658194710174,0.6410256410256411,0.6695454545454546,0.13929475592300752,0.6346153846153846,0.7053333333333333,0.08434321417741783,0.6716417910447762,0.7257575757575758,0.23004121880823994,0.6923076923076923,0.6922578804735415,0.1368768377753579,0.6818181818181818,0.6133333333333334,0.2290506440306689,0.5769230769230769,0.3259509712772869,0.25820857882366666,0.2702702702702703,0.22994199794147813,8.4,8.4,3.8781438859330635,4,6.0,14,0.5518896943573669,0.8118626485967798,0.5689517850691509,0.8745633327753727,0.5083333333333333,0.754101833842734,0.5048432893163883,0.7521089455272365,0.4642727743271222,0.8395185185185184,0.5135135135135135,0.830833333333333,0.5116149870801034,0.8000549450549448,0.3939269746646796,0.7647058823529411,0.009285922391838739,0.4910736212461409,0.18574341589384405,0.2833842281014065,2000,2000
ExtraTrees,0.729438832772166,0.11175246354166875,0.6745562130177515,0.6745562130177515,0.6757250346993936,0.7972560676629805,0.04807991406632091,0.7625440702167425,0.6871804062126643,0.1350974646056523,0.6666666666666666,0.6957323232323231,0.13147819850443354,0.6692307692307693,0.7406390977443609,0.09460251247515586,0.7241379310344828,0.6825757575757576,0.23436411437836702,0.6461538461538462,0.6866937810644904,0.14779715495460652,0.6829268292682927,0.7088888888888889,0.1581373055525084,0.6923076923076923,0.3738450623245296,0.24598205690618485,0.33396584440227706,0.22861572736715835,8.4,8.4,3.8781438859330635,4,6.0,14,0.522284652910396,0.8081795529408905,0.5610765611709013,0.8876817723405035,0.5599639639639641,0.7699297718600308,0.560857578525066,0.7707390367588053,0.517841748768473,0.8688524590163934,0.4791440217391305,0.7968855574324324,0.5106274424663482,0.797108553566354,0.5499754901960785,0.8269230769230769,0.11785234539584888,0.5278955892137654,0.2045984526483567,0.2543034011515298,2000,2000
LightGBM,0.7292417227833894,0.14232126310345594,0.6979289940828405,0.6979289940828404,0.7031923442179853,0.8060346557266561,0.05321302784493518,0.7480567024690139,0.6884211010017461,0.13266376931479396,0.6666666666666666,0.6878156565656566,0.1353526284267822,0.6634615384615384,0.7128947368421052,0.08402281710948434,0.703125,0.7200757575757576,0.19360618866703222,0.6923076923076923,0.7071078597394387,0.12825604235868213,0.6976744186046512,0.6555555555555557,0.1429840705968481,0.6346153846153846,0.3622978662923943,0.2512955645540862,0.3262955854126679,0.22769204485632355,8.4,8.4,3.8781438859330635,4,6.0,14,0.5653783108988276,0.8071951380007938,0.5403562011118951,0.885212074372116,0.5555555555555556,0.7670015804922103,0.5548913385210283,0.7648317695722358,0.5191810344827588,0.8500186567164177,0.5271861471861473,0.8305084745762712,0.5489783281733748,0.7974683544303798,0.48214285714285715,0.7826268115942029,0.10731629473161623,0.5218530374280275,0.18054640490664678,0.2830143589831963,2000,2000
NaiveBayes,0.7127623456790124,0.11964049053120172,0.6390532544378699,0.6390532544378699,0.6438381181970925,0.7493039036647204,0.07340883133398673,0.7030405050315172,0.6563854425144748,0.10564200093997504,0.6324786324786325,0.6305808080808081,0.10258377689733494,0.6173076923076923,0.686344827586207,0.07273707803320505,0.6447368421052632,0.7411616161616161,0.2251471874003455,0.7538461538461538,0.6836950904392765,0.10062940491452875,0.6950354609929078,0.5199999999999999,0.33247296372026747,0.4807692307692308,0.25941465741076647,0.2041536948225729,0.23968565815324172,0.3141122813548907,8.4,8.4,3.8781438859330635,4,6.0,14,0.48074675324675326,0.7743113715869878,0.44890191662251344,0.8600729162801487,0.5154639175257731,0.7398414634146342,0.5063679980461923,0.7205220934139784,0.45713403880070547,0.7941510695187164,0.5882119514472456,0.8947822141560796,0.5370131729667813,0.8068340626764539,0.31478758169934645,0.6571616541353382,0.012421398765455973,0.4389704870616483,0.222568223426944,0.4212865455900746,2000,2000
GradientBoosting,0.7100519079685746,0.11426276136754718,0.7187869822485207,0.7187869822485207,0.718533128789539,0.7668918129712108,0.04635310231453901,0.7265416689089825,0.6974653064975647,0.11824716069955306,0.6752136752136753,0.7037878787878787,0.12142825847776607,0.676923076923077,0.7447284878863826,0.06470195769666381,0.7288135593220338,0.6964646464646465,0.19936640789122287,0.6615384615384615,0.7046642246642246,0.1181927769199652,0.6935483870967742,0.7111111111111111,0.1412466540628507,0.6923076923076923,0.38851627214149886,0.2240983800623146,0.34980988593155893,0.21396797761803554,8.4,8.4,3.8781438859330635,4,6.0,14,0.6031166930379748,0.8334734026186231,0.5545626272545535,0.873843497121145,0.5663668011452369,0.7758829929695346,0.5740288157979513,0.7796042111236459,0.5489845938375352,0.875,0.4998711340206188,0.8181818181818182,0.5531372123317413,0.8025498659068052,0.5740664845173042,0.8292682926829268,0.13496411732620534,0.5477348292165153,0.18157737213024283,0.24841768432093614,2000,2000
LogisticRegression,0.6704896184062851,0.12912059239179188,0.6730769230769231,0.6730769230769231,0.6681276937687194,0.7050522995849409,0.10624577284166284,0.704918599770086,0.6636816469074533,0.1514801736488087,0.6324786324786325,0.6627398989898989,0.15420346767473805,0.6192307692307693,0.6944538766270515,0.10273401251127318,0.6486486486486487,0.7632575757575758,0.23262017145759814,0.7384615384615385,0.703802460398205,0.12988233977372954,0.6906474820143885,0.5622222222222222,0.3009121934188579,0.5,0.3125370257732033,0.29015567142434767,0.24266144814090007,0.23595265951946162,8.4,8.4,3.8781438859330635,4,6.0,14,0.5474768367459021,0.799790058735787,0.5385814978107727,0.8480235265365584,0.4957946656923639,0.7500469924812028,0.4950560856903722,0.7349920334295333,0.4444444444444444,0.8139617940199335,0.561793904879175,0.8909189723320157,0.520297842401501,0.8062914003066153,0.32726398601398604,0.6808510638297872,-0.010188930638262454,0.47282142543648803,0.19469823468308461,0.2815526081771563,2000,2000
SVM_RBF,0.6260886644219977,0.18940693341965295,0.6369822485207101,0.6369822485207102,0.6434363357440279,0.6884797945779633,0.13492384605846347,0.6954116058410178,0.6462742395000459,0.15345875775508486,0.6153846153846154,0.6442676767676767,0.15681975958476937,0.6019230769230769,0.6832258064516129,0.10714631578580959,0.6351351351351351,0.7507575757575757,0.2507610088568431,0.7230769230769231,0.6861284416715547,0.14115221986276769,0.6762589928057554,0.5377777777777778,0.3131362658454851,0.4807692307692308,0.2754920782542266,0.2936066382508336,0.207436399217221,0.24058709210038814,8.4,8.4,3.8781438859330635,4,6.0,14,0.49551834054447297,0.770233656174334,0.5249900834435909,0.8352908851303023,0.48569264069264073,0.7339449541284404,0.47901670638537064,0.7193183892987592,0.4375,0.7951875684556408,0.534746922024624,0.8775510204081632,0.5039285107347193,0.794347603178672,0.2984915846300413,0.6591029980657639,-0.04183149053789982,0.44129683631855265,0.1930114220340194,0.3001855074100707,2000,2000
